set,filename,class,xmin,ymin,xmax,ymax
UNASSIGNED,image/105845.jpg,blouse,0.21100000000000002,0.14,0.649,0.45899999999999996
UNASSIGNED,image/105845.jpg,legging,0.318,0.41600000000000004,0.687,0.922
UNASSIGNED,image/105845.jpg,shoe,0.41600000000000004,0.907,0.534,0.997
UNASSIGNED,image/105845.jpg,sunglass,0.331,0.057999999999999996,0.45899999999999996,0.102
UNASSIGNED,image/163585.jpg,blouse,0.391,0.18,0.627,0.606
UNASSIGNED,image/163585.jpg,coat,0.301,0.185,0.684,0.5539999999999999
UNASSIGNED,image/163585.jpg,legging,0.38799999999999996,0.541,0.629,0.84
UNASSIGNED,image/163585.jpg,shoe,0.444,0.805,0.5660000000000001,1.0
UNASSIGNED,image/53997.jpg,bag,0.163,0.387,0.514,0.74
UNASSIGNED,image/53997.jpg,belt,0.391,0.34600000000000003,0.662,0.452
UNASSIGNED,image/53997.jpg,dress,0.331,0.182,0.7190000000000001,0.649
UNASSIGNED,image/53997.jpg,shoe,0.396,0.861,0.619,0.983
UNASSIGNED,image/179488.jpg,belt,0.461,0.314,0.569,0.331
UNASSIGNED,image/179488.jpg,blouse,0.348,0.122,0.684,0.441
UNASSIGNED,image/179488.jpg,shoe,0.451,0.856,0.629,0.95
UNASSIGNED,image/179488.jpg,skirt,0.353,0.431,0.742,0.5760000000000001
UNASSIGNED,image/146016.jpg,T-shirt,0.34299999999999997,0.19899999999999998,0.742,0.41600000000000004
UNASSIGNED,image/146016.jpg,shoe,0.46399999999999997,0.902,0.607,0.965
UNASSIGNED,image/146016.jpg,skirt,0.431,0.377,0.6990000000000001,0.624
UNASSIGNED,image/186580.jpg,shoe,0.401,0.805,0.579,0.927
UNASSIGNED,image/186580.jpg,shorts,0.414,0.47100000000000003,0.569,0.521
UNASSIGNED,image/65709.jpg,T-shirt,0.28600000000000003,0.18,0.669,0.519
UNASSIGNED,image/65709.jpg,shoe,0.479,0.84,0.664,0.9229999999999999
UNASSIGNED,image/65709.jpg,shorts,0.353,0.442,0.634,0.539
UNASSIGNED,image/152713.jpg,bag,0.17300000000000001,0.43200000000000005,0.386,0.561
UNASSIGNED,image/152713.jpg,belt,0.391,0.341,0.589,0.377
UNASSIGNED,image/152713.jpg,shoe,0.341,0.932,0.414,0.973
UNASSIGNED,image/152713.jpg,skirt,0.33799999999999997,0.37200000000000005,0.644,0.614
UNASSIGNED,image/152713.jpg,sweater,0.271,0.192,0.6890000000000001,0.544
UNASSIGNED,image/52490.jpg,bag,0.251,0.581,0.38799999999999996,0.78
UNASSIGNED,image/52490.jpg,belt,0.366,0.361,0.617,0.429
UNASSIGNED,image/52490.jpg,blouse,0.391,0.187,0.617,0.389
UNASSIGNED,image/52490.jpg,shoe,0.419,0.795,0.624,0.9670000000000001
UNASSIGNED,image/52490.jpg,skirt,0.28300000000000003,0.35700000000000004,0.9,0.78
UNASSIGNED,image/52490.jpg,sunglass,0.45899999999999996,0.06,0.569,0.124
UNASSIGNED,image/56827.jpg,T-shirt,0.163,0.24,0.474,0.434
UNASSIGNED,image/56827.jpg,shoe,0.175,0.828,0.366,0.958
UNASSIGNED,image/56827.jpg,shorts,0.153,0.396,0.45899999999999996,0.579
UNASSIGNED,image/180516.jpg,bag,0.153,0.42100000000000004,0.426,0.773
UNASSIGNED,image/180516.jpg,shoe,0.41600000000000004,0.922,0.564,0.99
UNASSIGNED,image/52092.jpg,T-shirt,0.391,0.122,0.642,0.419
UNASSIGNED,image/52092.jpg,blazer,0.363,0.14,0.6890000000000001,0.47700000000000004
UNASSIGNED,image/52092.jpg,shoe,0.38299999999999995,0.81,0.604,0.94
UNASSIGNED,image/52092.jpg,shorts,0.381,0.409,0.747,0.499
UNASSIGNED,image/73507.jpg,T-shirt,0.326,0.28,0.622,0.593
UNASSIGNED,image/73507.jpg,shoe,0.391,0.795,0.586,0.9420000000000001
UNASSIGNED,image/73507.jpg,skirt,0.414,0.43200000000000005,0.622,0.5660000000000001
UNASSIGNED,image/7660.jpg,bag,0.17300000000000001,0.5710000000000001,0.38299999999999995,0.8009999999999999
UNASSIGNED,image/7660.jpg,shoe,0.391,0.8959999999999999,0.509,0.993
UNASSIGNED,image/7660.jpg,skirt,0.366,0.442,0.609,0.604
UNASSIGNED,image/7660.jpg,sweater,0.318,0.26,0.6940000000000001,0.499
UNASSIGNED,image/107473.jpg,jeans,0.486,0.469,0.722,0.9470000000000001
UNASSIGNED,image/170152.jpg,bag,0.278,0.621,0.424,0.7959999999999999
UNASSIGNED,image/170152.jpg,shoe,0.406,0.84,0.589,0.9470000000000001
UNASSIGNED,image/170152.jpg,shorts,0.313,0.466,0.5489999999999999,0.569
UNASSIGNED,image/170152.jpg,sunglass,0.376,0.1,0.449,0.14400000000000002
UNASSIGNED,image/47352.jpg,bag,0.17,0.384,0.509,0.573
UNASSIGNED,image/47352.jpg,scarf,0.47600000000000003,0.18,0.629,0.27899999999999997
UNASSIGNED,image/47352.jpg,shoe,0.33799999999999997,0.9129999999999999,0.45399999999999996,0.9620000000000001
UNASSIGNED,image/47352.jpg,skirt,0.341,0.37200000000000005,0.629,0.6779999999999999
UNASSIGNED,image/44197.jpg,belt,0.353,0.341,0.581,0.391
UNASSIGNED,image/44197.jpg,blouse,0.153,0.145,0.627,0.371
UNASSIGNED,image/44197.jpg,jeans,0.306,0.37200000000000005,0.659,0.536
UNASSIGNED,image/44197.jpg,shoe,0.363,0.866,0.509,0.972
UNASSIGNED,image/188434.jpg,blouse,0.47600000000000003,0.237,0.569,0.321
UNASSIGNED,image/188434.jpg,hat,0.406,0.08800000000000001,0.551,0.177
UNASSIGNED,image/188434.jpg,shoe,0.486,0.861,0.617,0.932
UNASSIGNED,image/188434.jpg,skirt,0.371,0.46399999999999997,0.684,0.596
UNASSIGNED,image/188434.jpg,socks,0.506,0.821,0.609,0.871
UNASSIGNED,image/188434.jpg,sweater,0.34299999999999997,0.19399999999999998,0.727,0.499
UNASSIGNED,image/52345.jpg,shoe,0.556,0.821,0.677,0.932
UNASSIGNED,image/52345.jpg,skirt,0.451,0.387,0.7440000000000001,0.604
UNASSIGNED,image/52345.jpg,socks,0.596,0.22,0.659,0.287
UNASSIGNED,image/52345.jpg,stocking,0.511,0.6609999999999999,0.7140000000000001,0.841
UNASSIGNED,image/103819.jpg,T-shirt,0.313,0.18,0.674,0.469
UNASSIGNED,image/103819.jpg,bag,0.276,0.621,0.368,0.78
UNASSIGNED,image/103819.jpg,belt,0.361,0.452,0.634,0.499
UNASSIGNED,image/103819.jpg,hat,0.434,0.023,0.657,0.132
UNASSIGNED,image/103819.jpg,shoe,0.308,0.907,0.5539999999999999,1.0
UNASSIGNED,image/103819.jpg,shorts,0.341,0.461,0.677,0.579
UNASSIGNED,image/102817.jpg,T-shirt,0.479,0.22899999999999998,0.629,0.409
UNASSIGNED,image/102817.jpg,blazer,0.33299999999999996,0.145,0.84,0.48200000000000004
UNASSIGNED,image/102817.jpg,jeans,0.439,0.902,0.48100000000000004,0.968
UNASSIGNED,image/102817.jpg,skirt,0.401,0.386,0.764,0.619
UNASSIGNED,image/95372.jpg,bag,0.524,0.381,0.799,0.586
UNASSIGNED,image/95372.jpg,blouse,0.293,0.22,0.672,0.457
UNASSIGNED,image/95372.jpg,shoe,0.429,0.856,0.591,0.955
UNASSIGNED,image/95372.jpg,skirt,0.331,0.434,0.534,0.579
UNASSIGNED,image/82015.jpg,T-shirt,0.519,0.187,0.927,0.402
UNASSIGNED,image/82015.jpg,hat,0.677,0.027000000000000003,0.847,0.124
UNASSIGNED,image/82015.jpg,shoe,0.5710000000000001,0.915,0.657,0.97
UNASSIGNED,image/82015.jpg,skirt,0.489,0.374,0.84,0.6729999999999999
UNASSIGNED,image/82015.jpg,stocking,0.511,0.636,0.792,0.93
UNASSIGNED,image/180212.jpg,T-shirt,0.396,0.185,0.629,0.402
UNASSIGNED,image/180212.jpg,bag,0.268,0.379,0.376,0.613
UNASSIGNED,image/180212.jpg,blazer,0.233,0.22,0.7090000000000001,0.579
UNASSIGNED,image/180212.jpg,shoe,0.41100000000000003,0.8909999999999999,0.596,0.985
UNASSIGNED,image/180212.jpg,socks,0.441,0.83,0.569,0.915
UNASSIGNED,image/31847.jpg,blouse,0.20800000000000002,0.16699999999999998,0.5589999999999999,0.40399999999999997
UNASSIGNED,image/31847.jpg,hat,0.318,0.02,0.574,0.139
UNASSIGNED,image/31847.jpg,pants,0.24600000000000002,0.381,0.534,0.868
UNASSIGNED,image/31847.jpg,shoe,0.41600000000000004,0.93,0.489,0.973
UNASSIGNED,image/31847.jpg,sunglass,0.331,0.067,0.506,0.139
UNASSIGNED,image/184811.jpg,shoe,0.441,0.902,0.5710000000000001,0.9620000000000001
UNASSIGNED,image/177993.jpg,blouse,0.321,0.22399999999999998,0.669,0.402
UNASSIGNED,image/177993.jpg,hat,0.401,0.08800000000000001,0.534,0.159
UNASSIGNED,image/177993.jpg,shoe,0.47100000000000003,0.902,0.634,0.985
UNASSIGNED,image/177993.jpg,skirt,0.34299999999999997,0.389,0.659,0.636
UNASSIGNED,image/44654.jpg,bag,0.276,0.604,0.353,0.659
UNASSIGNED,image/44654.jpg,blouse,0.271,0.22399999999999998,0.5489999999999999,0.426
UNASSIGNED,image/44654.jpg,jeans,0.386,0.861,0.441,0.902
UNASSIGNED,image/44654.jpg,shoe,0.41100000000000003,0.855,0.5489999999999999,0.945
UNASSIGNED,image/44654.jpg,skirt,0.28600000000000003,0.41700000000000004,0.586,0.616
UNASSIGNED,image/159249.jpg,belt,0.358,0.341,0.596,0.41600000000000004
UNASSIGNED,image/159249.jpg,hat,0.366,0.02,0.609,0.115
UNASSIGNED,image/159249.jpg,shoe,0.439,0.843,0.584,0.965
UNASSIGNED,image/159249.jpg,skirt,0.353,0.42200000000000004,0.652,0.703
UNASSIGNED,image/159249.jpg,sweater,0.271,0.179,0.667,0.45899999999999996
UNASSIGNED,image/184407.jpg,T-shirt,0.363,0.239,0.7490000000000001,0.499
UNASSIGNED,image/184407.jpg,hat,0.486,0.09699999999999999,0.632,0.177
UNASSIGNED,image/184407.jpg,skirt,0.391,0.396,0.7170000000000001,0.902
UNASSIGNED,image/184407.jpg,sunglass,0.479,0.162,0.657,0.21899999999999997
UNASSIGNED,image/75391.jpg,shoe,0.381,0.826,0.594,0.932
UNASSIGNED,image/129061.jpg,blouse,0.409,0.27,0.556,0.402
UNASSIGNED,image/129061.jpg,shoe,0.414,0.713,0.509,0.972
UNASSIGNED,image/129061.jpg,skirt,0.331,0.381,0.619,0.639
UNASSIGNED,image/129061.jpg,stocking,0.366,0.609,0.569,0.938
UNASSIGNED,image/129061.jpg,sweater,0.21100000000000002,0.152,0.779,0.591
UNASSIGNED,image/166218.jpg,bag,0.499,0.511,0.622,0.5710000000000001
UNASSIGNED,image/166218.jpg,dress,0.306,0.301,0.612,0.609
UNASSIGNED,image/166218.jpg,shoe,0.429,0.8759999999999999,0.509,0.94
UNASSIGNED,image/117704.jpg,bag,0.536,0.461,0.639,0.556
UNASSIGNED,image/117704.jpg,blouse,0.38299999999999995,0.18899999999999997,0.7040000000000001,0.436
UNASSIGNED,image/117704.jpg,coat,0.28800000000000003,0.19899999999999998,0.815,0.544
UNASSIGNED,image/117704.jpg,hat,0.511,0.0,0.6970000000000001,0.122
UNASSIGNED,image/117704.jpg,shoe,0.431,0.85,0.649,0.985
UNASSIGNED,image/117704.jpg,skirt,0.35600000000000004,0.42200000000000004,0.662,0.619
UNASSIGNED,image/43799.jpg,T-shirt,0.371,0.172,0.764,0.389
UNASSIGNED,image/43799.jpg,shoe,0.434,0.875,0.602,0.93
UNASSIGNED,image/43799.jpg,shorts,0.426,0.369,0.7090000000000001,0.5479999999999999
UNASSIGNED,image/58349.jpg,T-shirt,0.376,0.26,0.684,0.46399999999999997
UNASSIGNED,image/58349.jpg,belt,0.424,0.441,0.674,0.504
UNASSIGNED,image/58349.jpg,shoe,0.499,0.7929999999999999,0.657,0.885
UNASSIGNED,image/58349.jpg,shorts,0.39799999999999996,0.466,0.679,0.568
UNASSIGNED,image/58349.jpg,sunglass,0.529,0.154,0.604,0.205
UNASSIGNED,image/110028.jpg,bag,0.20600000000000002,0.275,0.551,0.5579999999999999
UNASSIGNED,image/110028.jpg,dress,0.306,0.174,0.6970000000000001,0.653
UNASSIGNED,image/188603.jpg,blouse,0.303,0.20199999999999999,0.7040000000000001,0.42700000000000005
UNASSIGNED,image/188603.jpg,skirt,0.313,0.384,0.667,0.6509999999999999
UNASSIGNED,image/46727.jpg,bag,0.451,0.501,0.657,0.87
UNASSIGNED,image/46727.jpg,blazer,0.23600000000000002,0.23199999999999998,0.589,0.419
UNASSIGNED,image/46727.jpg,dress,0.33299999999999996,0.301,0.561,0.539
UNASSIGNED,image/46727.jpg,hat,0.391,0.11699999999999999,0.5539999999999999,0.195
UNASSIGNED,image/46727.jpg,shoe,0.406,0.7809999999999999,0.536,0.865
UNASSIGNED,image/21301.jpg,hat,0.45899999999999996,0.142,0.5489999999999999,0.19
UNASSIGNED,image/21301.jpg,shoe,0.451,0.741,0.581,0.823
UNASSIGNED,image/185586.jpg,T-shirt,0.391,0.17,0.637,0.379
UNASSIGNED,image/185586.jpg,bag,0.687,0.5479999999999999,0.7490000000000001,0.608
UNASSIGNED,image/185586.jpg,shoe,0.47600000000000003,0.848,0.674,0.992
UNASSIGNED,image/185586.jpg,skirt,0.278,0.364,0.7290000000000001,0.98
UNASSIGNED,image/185586.jpg,sunglass,0.469,0.06,0.614,0.124
UNASSIGNED,image/177561.jpg,T-shirt,0.20600000000000002,0.18899999999999997,0.541,0.35600000000000004
UNASSIGNED,image/177561.jpg,bag,0.7190000000000001,0.32899999999999996,1.0,0.544
UNASSIGNED,image/177561.jpg,belt,0.33299999999999996,0.341,0.599,0.45899999999999996
UNASSIGNED,image/177561.jpg,skirt,0.251,0.36200000000000004,0.89,0.998
UNASSIGNED,image/65697.jpg,bag,0.248,0.534,0.396,0.745
UNASSIGNED,image/65697.jpg,belt,0.424,0.284,0.604,0.486
UNASSIGNED,image/65697.jpg,blouse,0.37799999999999995,0.22699999999999998,0.649,0.431
UNASSIGNED,image/65697.jpg,shoe,0.41600000000000004,0.868,0.657,0.94
UNASSIGNED,image/9473.jpg,bag,0.7040000000000001,0.501,0.887,0.7609999999999999
UNASSIGNED,image/9473.jpg,blouse,0.521,0.222,0.782,0.371
UNASSIGNED,image/9473.jpg,skirt,0.479,0.342,0.787,0.74
UNASSIGNED,image/140835.jpg,T-shirt,0.298,0.177,0.669,0.42700000000000005
UNASSIGNED,image/140835.jpg,bag,0.261,0.48100000000000004,0.35100000000000003,0.5579999999999999
UNASSIGNED,image/140835.jpg,pants,0.34600000000000003,0.381,0.604,0.945
UNASSIGNED,image/140835.jpg,shoe,0.391,0.9420000000000001,0.526,1.0
UNASSIGNED,image/136027.jpg,coat,0.218,0.152,0.6990000000000001,0.449
UNASSIGNED,image/136027.jpg,shoe,0.37799999999999995,0.9079999999999999,0.5589999999999999,1.0
UNASSIGNED,image/136027.jpg,shorts,0.306,0.349,0.629,0.5539999999999999
UNASSIGNED,image/178572.jpg,T-shirt,0.434,0.212,0.569,0.452
UNASSIGNED,image/178572.jpg,bag,0.23600000000000002,0.461,0.436,0.594
UNASSIGNED,image/178572.jpg,coat,0.271,0.165,0.619,0.484
UNASSIGNED,image/178572.jpg,shoe,0.336,0.9420000000000001,0.581,0.987
UNASSIGNED,image/178572.jpg,shorts,0.41100000000000003,0.42100000000000004,0.619,0.551
UNASSIGNED,image/175239.jpg,belt,0.46399999999999997,0.321,0.672,0.376
UNASSIGNED,image/175239.jpg,dress,0.33299999999999996,0.184,0.7490000000000001,0.619
UNASSIGNED,image/175239.jpg,legging,0.361,0.561,0.782,0.871
UNASSIGNED,image/44337.jpg,bag,0.401,0.541,0.586,0.644
UNASSIGNED,image/44337.jpg,dress,0.313,0.207,0.777,0.6459999999999999
UNASSIGNED,image/22427.jpg,bag,0.39799999999999996,0.589,0.584,0.78
UNASSIGNED,image/22427.jpg,belt,0.28600000000000003,0.327,0.449,0.35200000000000004
UNASSIGNED,image/22427.jpg,blouse,0.203,0.152,0.627,0.484
UNASSIGNED,image/22427.jpg,shoe,0.348,0.905,0.514,0.973
UNASSIGNED,image/22427.jpg,skirt,0.226,0.389,0.526,0.674
UNASSIGNED,image/31187.jpg,dress,0.28600000000000003,0.19699999999999998,0.589,0.624
UNASSIGNED,image/31187.jpg,shoe,0.34600000000000003,0.9129999999999999,0.48100000000000004,0.965
UNASSIGNED,image/31187.jpg,stocking,0.32299999999999995,0.619,0.529,0.9279999999999999
UNASSIGNED,image/171368.jpg,T-shirt,0.368,0.19899999999999998,0.589,0.379
UNASSIGNED,image/171368.jpg,bag,0.336,0.649,0.569,0.937
UNASSIGNED,image/171368.jpg,legging,0.226,0.489,0.6940000000000001,0.9520000000000001
UNASSIGNED,image/171368.jpg,scarf,0.38299999999999995,0.125,0.594,0.524
UNASSIGNED,image/171368.jpg,shoe,0.19,0.912,0.293,0.963
UNASSIGNED,image/171368.jpg,shorts,0.303,0.374,0.5760000000000001,0.534
UNASSIGNED,image/171368.jpg,sweater,0.301,0.16,0.664,0.489
UNASSIGNED,image/127537.jpg,bag,0.271,0.48100000000000004,0.40399999999999997,0.636
UNASSIGNED,image/127537.jpg,blouse,0.28800000000000003,0.19899999999999998,0.596,0.466
UNASSIGNED,image/127537.jpg,shoe,0.414,0.83,0.504,0.9670000000000001
UNASSIGNED,image/127537.jpg,skirt,0.273,0.434,0.619,0.643
UNASSIGNED,image/127537.jpg,sunglass,0.376,0.11,0.521,0.172
UNASSIGNED,image/186431.jpg,bag,0.258,0.26,0.45399999999999996,0.598
UNASSIGNED,image/186431.jpg,shoe,0.381,0.843,0.516,0.985
UNASSIGNED,image/186431.jpg,skirt,0.331,0.41700000000000004,0.629,0.644
UNASSIGNED,image/186431.jpg,sweater,0.29100000000000004,0.235,0.6970000000000001,0.519
UNASSIGNED,image/87026.jpg,T-shirt,0.371,0.18,0.727,0.379
UNASSIGNED,image/87026.jpg,legging,0.331,0.376,0.6890000000000001,0.873
UNASSIGNED,image/87026.jpg,shoe,0.34299999999999997,0.9079999999999999,0.6890000000000001,0.97
UNASSIGNED,image/97591.jpg,blouse,0.33299999999999996,0.18,0.727,0.35700000000000004
UNASSIGNED,image/14487.jpg,T-shirt,0.40399999999999997,0.26,0.629,0.499
UNASSIGNED,image/14487.jpg,blazer,0.313,0.18899999999999997,0.7490000000000001,0.513
UNASSIGNED,image/14487.jpg,shoe,0.451,0.7979999999999999,0.677,0.968
UNASSIGNED,image/14487.jpg,skirt,0.381,0.381,0.674,0.611
UNASSIGNED,image/14487.jpg,stocking,0.439,0.599,0.629,0.816
UNASSIGNED,image/190073.jpg,T-shirt,0.33299999999999996,0.172,0.5539999999999999,0.441
UNASSIGNED,image/190073.jpg,coat,0.158,0.06,0.784,0.5539999999999999
UNASSIGNED,image/190073.jpg,hat,0.361,0.02,0.5489999999999999,0.098
UNASSIGNED,image/190073.jpg,legging,0.223,0.504,0.499,0.82
UNASSIGNED,image/190073.jpg,shoe,0.17,0.805,0.486,0.917
UNASSIGNED,image/190073.jpg,skirt,0.311,0.42100000000000004,0.529,0.528
UNASSIGNED,image/82.jpg,belt,0.451,0.424,0.584,0.45399999999999996
UNASSIGNED,image/82.jpg,dress,0.331,0.316,0.657,0.643
UNASSIGNED,image/82.jpg,shoe,0.419,0.871,0.569,0.975
UNASSIGNED,image/181860.jpg,blouse,0.391,0.19399999999999998,0.627,0.381
UNASSIGNED,image/181860.jpg,hat,0.366,0.033,0.539,0.098
UNASSIGNED,image/181860.jpg,shoe,0.39299999999999996,0.861,0.604,1.0
UNASSIGNED,image/181860.jpg,skirt,0.13,0.376,0.774,0.9
UNASSIGNED,image/181860.jpg,socks,0.489,0.846,0.5710000000000001,0.96
UNASSIGNED,image/166132.jpg,bag,0.201,0.6609999999999999,0.301,0.758
UNASSIGNED,image/166132.jpg,belt,0.261,0.461,0.29600000000000004,0.531
UNASSIGNED,image/166132.jpg,coat,0.276,0.22899999999999998,0.581,0.551
UNASSIGNED,image/166132.jpg,dress,0.258,0.317,0.544,0.606
UNASSIGNED,image/166132.jpg,shoe,0.231,0.838,0.451,0.983
UNASSIGNED,image/59464.jpg,bag,0.331,0.561,0.41100000000000003,0.609
UNASSIGNED,image/59464.jpg,belt,0.451,0.332,0.644,0.384
UNASSIGNED,image/59464.jpg,dress,0.361,0.182,0.672,0.609
UNASSIGNED,image/59464.jpg,shoe,0.47100000000000003,0.91,0.624,0.97
UNASSIGNED,image/48213.jpg,T-shirt,0.34299999999999997,0.217,0.6990000000000001,0.466
UNASSIGNED,image/48213.jpg,shoe,0.429,0.915,0.589,0.943
UNASSIGNED,image/48213.jpg,shorts,0.376,0.457,0.652,0.5489999999999999
UNASSIGNED,image/55085.jpg,blouse,0.526,0.27699999999999997,0.647,0.426
UNASSIGNED,image/55085.jpg,coat,0.341,0.195,0.8270000000000001,0.539
UNASSIGNED,image/55085.jpg,pants,0.38299999999999995,0.42100000000000004,0.6890000000000001,0.855
UNASSIGNED,image/55085.jpg,shoe,0.39299999999999996,0.861,0.639,0.9670000000000001
UNASSIGNED,image/172813.jpg,bag,0.125,0.506,0.386,0.78
UNASSIGNED,image/172813.jpg,blouse,0.271,0.195,0.649,0.479
UNASSIGNED,image/172813.jpg,socks,0.366,0.848,0.579,0.9
UNASSIGNED,image/189068.jpg,T-shirt,0.551,0.204,0.8220000000000001,0.441
UNASSIGNED,image/189068.jpg,dress,0.391,0.16899999999999998,0.792,0.564
UNASSIGNED,image/189068.jpg,shoe,0.414,0.84,0.649,0.973
UNASSIGNED,image/189068.jpg,stocking,0.441,0.521,0.7020000000000001,0.863
UNASSIGNED,image/189068.jpg,sweater,0.368,0.14,0.7490000000000001,0.414
UNASSIGNED,image/45131.jpg,T-shirt,0.308,0.18,0.679,0.447
UNASSIGNED,image/45131.jpg,shoe,0.409,0.917,0.579,0.98
UNASSIGNED,image/57073.jpg,dress,0.226,0.22,0.99,0.708
UNASSIGNED,image/57073.jpg,shoe,0.509,0.9420000000000001,0.657,1.0
UNASSIGNED,image/57073.jpg,stocking,0.511,0.698,0.7240000000000001,0.977
UNASSIGNED,image/152308.jpg,belt,0.368,0.361,0.617,0.424
UNASSIGNED,image/152308.jpg,blouse,0.321,0.174,0.674,0.384
UNASSIGNED,image/152308.jpg,shoe,0.271,0.86,0.629,0.98
UNASSIGNED,image/152308.jpg,skirt,0.278,0.381,0.732,0.619
UNASSIGNED,image/83831.jpg,T-shirt,0.368,0.22,0.624,0.45899999999999996
UNASSIGNED,image/83831.jpg,bag,0.434,0.42100000000000004,0.579,0.49200000000000005
UNASSIGNED,image/83831.jpg,shoe,0.253,0.861,0.662,0.963
UNASSIGNED,image/83831.jpg,skirt,0.24100000000000002,0.396,0.591,0.618
UNASSIGNED,image/81763.jpg,hat,0.48100000000000004,0.125,0.634,0.23
UNASSIGNED,image/81763.jpg,scarf,0.431,0.257,0.629,0.544
UNASSIGNED,image/81763.jpg,shoe,0.431,0.9179999999999999,0.579,0.963
UNASSIGNED,image/81763.jpg,skirt,0.348,0.563,0.6970000000000001,0.6859999999999999
UNASSIGNED,image/81763.jpg,stocking,0.41100000000000003,0.6779999999999999,0.617,0.925
UNASSIGNED,image/81763.jpg,sweater,0.331,0.316,0.677,0.628
UNASSIGNED,image/189081.jpg,dress,0.17800000000000002,0.22,0.649,0.71
UNASSIGNED,image/189081.jpg,scarf,0.228,0.155,0.584,0.539
UNASSIGNED,image/189081.jpg,shoe,0.32299999999999995,0.903,0.496,1.0
UNASSIGNED,image/10947.jpg,T-shirt,0.47600000000000003,0.252,0.614,0.434
UNASSIGNED,image/10947.jpg,shoe,0.479,0.902,0.627,1.0
UNASSIGNED,image/10947.jpg,shorts,0.431,0.41700000000000004,0.669,0.579
UNASSIGNED,image/10947.jpg,sweater,0.34299999999999997,0.182,0.722,0.5379999999999999
UNASSIGNED,image/184084.jpg,belt,0.40399999999999997,0.341,0.639,0.41600000000000004
UNASSIGNED,image/184084.jpg,dress,0.311,0.22,0.6940000000000001,0.619
UNASSIGNED,image/191039.jpg,blazer,0.33799999999999997,0.301,0.7190000000000001,0.614
UNASSIGNED,image/191039.jpg,dress,0.436,0.366,0.589,0.593
UNASSIGNED,image/191039.jpg,hat,0.424,0.16,0.564,0.209
UNASSIGNED,image/191039.jpg,shoe,0.451,0.795,0.596,0.883
UNASSIGNED,image/191039.jpg,sunglass,0.494,0.19699999999999998,0.569,0.222
UNASSIGNED,image/182740.jpg,blazer,0.301,0.157,0.674,0.45399999999999996
UNASSIGNED,image/182740.jpg,blouse,0.391,0.147,0.612,0.336
UNASSIGNED,image/182740.jpg,shoe,0.42100000000000004,0.828,0.579,0.937
UNASSIGNED,image/182740.jpg,skirt,0.308,0.309,0.629,0.5660000000000001
UNASSIGNED,image/187455.jpg,T-shirt,0.381,0.225,0.474,0.47200000000000003
UNASSIGNED,image/187455.jpg,bag,0.278,0.541,0.386,0.735
UNASSIGNED,image/187455.jpg,blouse,0.373,0.451,0.486,0.528
UNASSIGNED,image/187455.jpg,coat,0.21100000000000002,0.20199999999999999,0.664,0.5589999999999999
UNASSIGNED,image/187455.jpg,legging,0.363,0.484,0.629,0.861
UNASSIGNED,image/187455.jpg,sunglass,0.436,0.095,0.509,0.13699999999999998
UNASSIGNED,image/15806.jpg,belt,0.33799999999999997,0.307,0.5710000000000001,0.354
UNASSIGNED,image/15806.jpg,blouse,0.271,0.19899999999999998,0.7390000000000001,0.486
UNASSIGNED,image/15806.jpg,shoe,0.431,0.841,0.5589999999999999,0.948
UNASSIGNED,image/15806.jpg,skirt,0.313,0.381,0.792,0.6990000000000001
UNASSIGNED,image/47557.jpg,T-shirt,0.311,0.2,0.669,0.36700000000000005
UNASSIGNED,image/47557.jpg,bag,0.278,0.457,0.501,0.5529999999999999
UNASSIGNED,image/47557.jpg,belt,0.361,0.34700000000000003,0.5539999999999999,0.387
UNASSIGNED,image/47557.jpg,shoe,0.41100000000000003,0.861,0.604,0.912
UNASSIGNED,image/47557.jpg,sunglass,0.451,0.10400000000000001,0.5489999999999999,0.154
UNASSIGNED,image/13441.jpg,T-shirt,0.271,0.175,0.581,0.419
UNASSIGNED,image/13441.jpg,shoe,0.41100000000000003,0.815,0.674,0.963
UNASSIGNED,image/13441.jpg,shorts,0.326,0.396,0.564,0.579
UNASSIGNED,image/175150.jpg,T-shirt,0.391,0.175,0.774,0.387
UNASSIGNED,image/175150.jpg,pants,0.34600000000000003,0.371,0.7240000000000001,0.97
UNASSIGNED,image/175150.jpg,shoe,0.531,0.8809999999999999,0.7190000000000001,1.0
UNASSIGNED,image/172268.jpg,bag,0.183,0.192,0.47600000000000003,0.603
